Time,Throughput_kbps,,,
96.23535725,2598.6875,,,74.23535725
96.3354049,2418.8125,,,74.3354049
96.43545255,2558.6875,,,74.43545255
96.5355002,1783.3125,,,74.5355002
96.63554785,673.6875,,,74.63554785
96.7355955,1169.4375,,,74.7355955
96.83564315,1536.625,,,74.83564315
96.93569081,2540.125,,,74.93569081
97.03573846,2388.25,,,75.03573846
97.13578611,2021.0625,,,75.13578611
97.23583376,2293.625,,,75.23583376
97.33588141,1450.9375,,,75.33588141
97.43592906,2293.625,,,75.43592906
97.53597671,2610,,,75.53597671
97.63602436,2502.125,,,75.63602436
97.73607202,2728.6875,,,75.73607202
97.83611967,1570.5625,,,75.83611967
97.93616732,1525.3125,,,75.93616732
98.03621497,2268.1875,,,76.03621497
98.13626262,2407.5,,,76.13626262
98.23631027,2293.625,,,76.23631027
98.33635792,2482.875,,,76.33635792
98.43640557,2399.5625,,,76.43640557
98.53645323,2399.5625,,,76.53645323
98.63650088,2184.3125,,,76.63650088
98.73654853,2304.9375,,,76.73654853
98.83659618,2049.125,,,76.83659618
98.93664383,1231.1875,,,76.93664383
99.03669148,2102.9375,,,77.03669148
99.13673913,2763.8125,,,77.13673913
99.23678679,1982.25,,,77.23678679
99.33683444,2199,,,77.33683444
99.43688209,1748.5,,,77.43688209
99.53692974,2007.75,,,77.53692974
99.63697739,2293.625,,,77.63697739
99.73702504,1358.6875,,,77.73702504
99.83707269,1264.0625,,,77.83707269
99.93712034,1241.4375,,,77.93712034
100.037168,1820.5,,,78.037168
100.1372156,2218.25,,,78.13721565
100.2372633,2104.375,,,78.2372633
100.3373109,2304.9375,,,78.33731095
100.4373586,2199,,,78.4373586
100.5374063,2293.625,,,78.53740625
100.6374539,2304.9375,,,78.6374539
100.7375016,2293.625,,,78.73750155
100.8375492,1915.125,,,78.83754921
100.9375969,1725.875,,,78.93759686
101.0376445,1264.0625,,,79.03764451
101.1376922,1146.8125,,,79.13769216
101.2377398,2154.875,,,79.23773981
101.3377875,2123.625,,,79.33778746
101.4378351,2399.5625,,,79.43783511
101.5378828,1981.0625,,,79.53788276
101.6379304,2399.5625,,,79.63793042
101.7379781,2187.6875,,,79.73797807
101.8380257,2892.125,,,79.83802572
101.9380734,2702.6875,,,79.93807337
102.038121,2572.1875,,,80.03812102
102.1381687,2304.9375,,,80.13816867
102.2382163,2293.625,,,80.23821632
102.338264,2482.875,,,80.33826397
102.4383116,2293.625,,,80.43831163
102.5383593,2494.1875,,,80.53835928
102.6384069,2388.25,,,80.63840693
102.7384546,2399.5625,,,80.73845458
102.8385022,1821.9375,,,80.83850223
102.9385499,2304.9375,,,80.93854988
103.0385975,2137.25,,,81.03859753
103.1386452,2774.6875,,,81.13864518
103.2386928,2286.125,,,81.23869284
103.3387405,1449.1875,,,81.33874049
103.4387881,1733.8125,,,81.43878814
103.5388358,2187.6875,,,81.53883579
103.6388834,2482.875,,,81.63888344
103.7389311,2104.375,,,81.73893109
103.8389787,2494.1875,,,81.83897874
103.9390264,2293.625,,,81.9390264
104.039074,2588.8125,,,82.03907405
104.1391217,2482.875,,,82.1391217
104.2391693,3039.3125,,,82.23916935
104.339217,2494.1875,,,82.339217
104.4392647,2482.875,,,82.43926465
104.5393123,2359.5625,,,82.5393123
104.63936,3251.1875,,,82.63935995
104.7394076,3439,,,82.73940761
104.8394553,2780.375,,,82.83945526
104.9395029,3399,,,82.93950291
105.0395506,3395.625,,,83.03955056
105.1395982,2858.4375,,,83.13959821
105.2396459,2512.1875,,,83.23964586
105.3396935,2290.25,,,83.33969351
105.4397412,2588.8125,,,83.43974116
105.5397888,2293.625,,,83.53978882
105.6398365,2399.5625,,,83.63983647
105.7398841,2293.625,,,83.73988412
105.8399318,2482.875,,,83.83993177
105.9399794,1915.125,,,83.93997942
106.0400271,1911.75,,,84.04002707
106.1400747,1725.875,,,84.14007472
106.2401224,2432.4375,,,84.24012237
106.34017,1495.1875,,,84.34017003
106.4402177,1748.5,,,84.44021768
106.5402653,2320.8125,,,84.54026533
106.640313,2714.9375,,,84.64031298
106.7403606,2616,,,84.74036063
106.8404083,3239.875,,,84.84040828
106.9404559,3345.8125,,,84.94045593
107.0405036,3039.3125,,,85.04050358
107.1405512,2304.9375,,,85.14055124
107.2405989,1725.875,,,85.24059889
107.3406465,2399.5625,,,85.34064654
107.4406942,2104.375,,,85.44069419
107.5407418,2932.8125,,,85.54074184
107.6407895,3523.75,,,85.64078949
107.7408371,2841.125,,,85.74083714
107.8408848,2763.8125,,,85.84088479
107.9409324,1722.0625,,,85.94093245
108.0409801,3073.25,,,86.0409801
108.1410277,1915.125,,,86.14102775
108.2410754,2293.625,,,86.2410754
108.3411231,2115.6875,,,86.34112305
108.4411707,2388.25,,,86.4411707
108.5412184,2199,,,86.54121835
108.641266,1619.9375,,,86.64126601
108.7413137,1915.125,,,86.74131366
108.8413613,1828.4375,,,86.84136131
108.941409,2384.875,,,86.94140896
109.0414566,2115.6875,,,87.04145661
109.1415043,2290.25,,,87.14150426
109.2415519,1725.875,,,87.24155191
109.3415996,2388.25,,,87.34159956
109.4416472,1835.6875,,,87.44164722
109.5416949,2500.6875,,,87.54169487
109.6417425,2338,,,87.64174252
109.7417902,2104.375,,,87.74179017
109.8418378,2388.25,,,87.84183782
109.9418855,2293.625,,,87.94188547
110.0419331,2399.5625,,,88.04193312
110.1419808,2577.5,,,88.14198077
110.2420284,2293.625,,,88.24202843
110.3420761,2399.5625,,,88.34207608
110.4421237,2471.5625,,,88.44212373
110.5421714,2600.125,,,88.54217138
110.642219,2755.4375,,,88.64221903
110.7422667,2293.625,,,88.74226668
110.8423143,2282.3125,,,88.84231433
110.942362,2301.5625,,,88.94236198
111.0424096,2104.375,,,89.04240964
111.1424573,2199,,,89.14245729
111.2425049,2112.3125,,,89.24250494
111.3425526,2009.75,,,89.34255259
111.4426002,1252.75,,,89.44260024
111.5426479,1169.4375,,,89.54264789
111.6426955,1631.25,,,89.64269554
111.7427432,3334.5,,,89.74274319
111.8427908,2293.625,,,89.84279085
111.9428385,2304.9375,,,89.9428385
112.0428861,1451.875,,,90.04288615
112.1429338,2199,,,90.1429338
112.2429815,3228.5625,,,90.24298145
112.3430291,2210.3125,,,90.3430291
112.4430768,2588.8125,,,90.44307675
112.5431244,2293.625,,,90.5431244
112.6431721,2482.875,,,90.64317206
112.7432197,2482.875,,,90.74321971
112.8432674,2123.625,,,90.84326736
112.943315,2093.0625,,,90.94331501
113.0433627,2502.125,,,91.04336266
113.1434103,2093.0625,,,91.14341031
113.243458,2399.5625,,,91.24345796
113.3435056,2009.75,,,91.34350562
113.4435533,2376.9375,,,91.44355327
113.5436009,2127,,,91.54360092
113.6436486,2187.6875,,,91.64364857
113.7436962,2304.9375,,,91.74369622
113.8437439,2766.75,,,91.84374387
113.9437915,3429.125,,,91.94379152
114.0438392,3440.4375,,,92.04383917
114.1438868,2619.3125,,,92.14388683
114.2439345,2125.5625,,,92.24393448
114.3439821,3153.625,,,92.34398213
114.4440298,2489.5625,,,92.44402978
114.5440774,3251.1875,,,92.54407743
114.6441251,3061.9375,,,92.64412508
114.7441727,3218.125,,,92.74417273
114.8442204,2492.75,,,92.84422038
114.944268,3145.25,,,92.94426804
115.0443157,3440.4375,,,93.04431569
115.1443633,3291.5625,,,93.14436334
115.244411,2672.125,,,93.24441099
115.3444586,2293.625,,,93.34445864
115.4445063,2021.0625,,,93.44450629
115.5445539,2293.625,,,93.54455394
115.6446016,2210.3125,,,93.64460159
115.7446492,2104.375,,,93.74464925
115.8446969,2199,,,93.8446969
115.9447445,2021.0625,,,93.94474455
116.0447922,2187.6875,,,94.0447922
116.1448399,1358.6875,,,94.14483985
116.2448875,1241.4375,,,94.2448875
116.3449352,1536.625,,,94.34493515
116.4449828,1915.125,,,94.4449828
116.5450305,2494.1875,,,94.54503046
116.6450781,2104.375,,,94.64507811
116.7451258,2956,,,94.74512576
116.8451734,2384.875,,,94.84517341
116.9452211,2967.3125,,,94.94522106
117.0452687,2587.375,,,95.04526871
117.1453164,2104.375,,,95.14531636
117.245364,2304.9375,,,95.24536401
117.3454117,2956,,,95.34541167
117.4454593,2494.1875,,,95.44545932
117.545507,2199,,,95.54550697
117.6455546,2199,,,95.64555462
117.7456023,2482.875,,,95.74560227
117.8456499,2388.25,,,95.84564992
117.9456976,2072.75,,,95.94569757
118.0457452,2293.625,,,96.04574523
118.1457929,2388.25,,,96.14579288
118.2458405,2861.375,,,96.24584053
118.3458882,2588.8125,,,96.34588818
118.4459358,2963.875,,,96.44593583
118.5459835,3534.8125,,,96.54598348
118.6460311,1555.875,,,96.64603113
118.7460788,1442,,,96.74607878
118.8461264,2104.375,,,96.84612644
118.9461741,2293.625,,,96.94617409
119.0462217,2304.9375,,,97.04622174
119.1462694,2199,,,97.14626939
119.246317,2672.125,,,97.24631704
119.3463647,2293.625,,,97.34636469
119.4464123,2672.125,,,97.44641234
119.54646,2778.0625,,,97.54645999
119.6465076,2187.6875,,,97.64650765
119.7465553,2104.375,,,97.7465553
119.8466029,2482.875,,,97.84660295
119.9466506,2218.25,,,97.9466506
120.0466983,2096.5625,,,98.04669825
120.1467459,2916.875,,,98.1467459
120.2467936,3085.4375,,,98.24679355
120.3468412,2482.875,,,98.3468412
120.4468889,2195.625,,,98.44688886
120.5469365,1619.9375,,,98.54693651
120.6469842,1063.5,,,98.64698416
120.7470318,295.1875,,,98.74703181
120.8470795,1347.375,,,98.84707946
120.9471271,885.5625,,,98.94712711
121.0471748,1347.375,,,99.04717476
121.1472224,2282.3125,,,99.14722241
121.2472701,1652.4375,,,99.24727007
121.3473177,1063.5,,,99.34731772
121.4473654,1063.5,,,99.44736537
121.547413,1052.1875,,,99.54741302
121.6474607,200.5625,,,99.64746067
121.7475083,874.25,,,99.74750832
121.847556,1264.0625,,,99.84755597
121.9476036,1241.4375,,,99.94760362
122.0476513,2206.9375,,,100.0476513
122.1476989,2376.9375,,,100.1476989
122.2477466,2115.6875,,,100.2477466
122.3477942,2093.0625,,,100.3477942
122.4478419,2293.625,,,100.4478419
122.5478895,2009.75,,,100.5478895
122.6479372,2304.9375,,,100.6479372
122.7479848,2104.375,,,100.7479848
122.8480325,2011.375,,,100.8480325
122.9480801,2293.625,,,100.9480801
123.0481278,2388.25,,,101.0481278
123.1481754,2210.3125,,,101.1481754
123.2482231,2220.5625,,,101.2482231
123.3482707,2619.375,,,101.3482707
123.4483184,2762.625,,,101.4483184
123.548366,2078.8125,,,101.548366
123.6484137,1430.6875,,,101.6484137
123.7484613,1828.4375,,,101.7484613
123.848509,2293.625,,,101.848509
123.9485567,2482.875,,,101.9485567
124.0486043,2577.5,,,102.0486043
124.148652,2672.125,,,102.148652
124.2486996,2293.625,,,102.2486996
124.3487473,2304.9375,,,102.3487473
124.4487949,2009.75,,,102.4487949
124.5488426,2919.25,,,102.5488426
124.6488902,2932.375,,,102.6488902
124.7489379,2709.0625,,,102.7489379
124.8489855,2252.1875,,,102.8489855
124.9490332,1440.5625,,,102.9490332
125.0490808,1169.4375,,,103.0490808
125.1491285,1915.125,,,103.1491285
125.2491761,2672.125,,,103.2491761
125.3492238,2766.75,,,103.3492238
125.4492714,2505.5,,,103.4492714
125.5493191,2282.3125,,,103.5493191
125.6493667,2104.375,,,103.6493667
125.7494144,1347.375,,,103.7494144
125.849462,2115.6875,,,103.849462
125.9495097,1809.1875,,,103.9495097
126.0495573,2399.5625,,,104.0495573
126.149605,2388.25,,,104.149605
126.2496526,2388.25,,,104.2496526
126.3497003,2494.1875,,,104.3497003
126.4497479,2104.375,,,104.4497479
126.5497956,2009.75,,,104.5497956
126.6498432,2199,,,104.6498432
126.7498909,2388.25,,,104.7498909
126.8499385,2628.75,,,104.8499385
126.9499862,2293.625,,,104.9499862
127.0500338,2399.5625,,,105.0500338
127.1500815,1948.5,,,105.1500815
127.2501291,2304.9375,,,105.2501291
127.3501768,2220.1875,,,105.3501768
127.4502244,2131.5625,,,105.4502244
127.5502721,3224.75,,,105.5502721
127.6503197,3133.9375,,,105.6503197
127.7503674,2600.125,,,105.7503674
127.8504151,2755.4375,,,105.8504151
127.9504627,2399.5625,,,105.9504627
128.0505104,2293.625,,,106.0505104
128.150558,2030.9375,,,106.150558
128.2506057,1926.4375,,,106.2506057
128.3506533,2566.1875,,,106.3506533
128.450701,2588.8125,,,106.450701
128.5507486,2388.25,,,106.5507486
128.6507963,2210.3125,,,106.6507963
128.7508439,3133.9375,,,106.7508439
128.8508916,3345.8125,,,106.8508916
128.9509392,2956,,,106.9509392
129.0509869,2388.25,,,107.0509869
129.1510345,2293.625,,,107.1510345
129.2510822,2017.6875,,,107.2510822
129.3511298,2672.125,,,107.3511298
129.4511775,2494.1875,,,107.4511775
129.5512251,2471.5625,,,107.5512251
129.6512728,2399.5625,,,107.6512728
129.7513204,2482.875,,,107.7513204
129.8513681,2293.625,,,107.8513681
129.9514157,2399.5625,,,107.9514157
130.0514634,2388.25,,,108.0514634
130.151511,1536.625,,,108.151511
130.2515587,1249.375,,,108.2515587
130.3516063,1525.3125,,,108.3516063
130.451654,1915.125,,,108.451654
130.5517016,2388.25,,,108.5517016
130.6517493,2115.6875,,,108.6517493
130.7517969,2577.5,,,108.7517969
130.8518446,2199,,,108.8518446
130.9518922,1718.875,,,108.9518922
131.0519399,1147.875,,,109.0519399
131.1519875,1735.75,,,109.1519875
131.2520352,2263.5,,,109.2520352
131.3520828,1892.9375,,,109.3520828
131.4521305,2354.5625,,,109.4521305
131.5521781,2105.25,,,109.5521781
131.6522258,2859.1875,,,109.6522258
131.7522734,2006.375,,,109.7522734
131.8523211,2125.5625,,,109.8523211
131.9523688,2388.25,,,109.9523688
132.0524164,4386.6875,,,110.0524164
132.1524641,4576.4375,,,110.1524641
132.2525117,3913.8125,,,110.2525117
132.3525594,3239.875,,,110.3525594
132.452607,3618.375,,,110.452607
132.5526547,2598.6875,,,110.5526547
132.6527023,2017.6875,,,110.6527023
132.75275,3239.875,,,110.75275
132.8527976,2861.375,,,110.8527976
132.9528453,2187.6875,,,110.9528453
133.0528929,2588.8125,,,111.0528929
133.1529406,2672.125,,,111.1529406
133.2529882,2293.625,,,111.2529882
133.3530359,2861.375,,,111.3530359
133.4530835,2766.75,,,111.4530835
133.5531312,2410.875,,,111.5531312
133.6531788,2093.0625,,,111.6531788
133.7532265,1745.125,,,111.7532265
133.8532741,2093.0625,,,111.8532741
133.9533218,2494.1875,,,111.9533218
134.0533694,3039.3125,,,112.0533694
134.1534171,2585.4375,,,112.1534171
134.2534647,2062.4375,,,112.2534647
134.3535124,2672.125,,,112.3535124
134.45356,2865.5,,,112.45356
134.5536077,3065.9375,,,112.5536077
134.6536553,3509.8125,,,112.6536553
134.753703,3429.125,,,112.753703
134.8537506,3819.1875,,,112.8537506
134.9537983,3807.625,,,112.9537983
135.0538459,3440.4375,,,113.0538459
135.1538936,2482.875,,,113.1538936
135.2539412,2660.8125,,,113.2539412
135.3539889,2766.75,,,113.3539889
135.4540365,2388.25,,,113.4540365
135.5540842,2588.8125,,,113.5540842
135.6541318,2282.3125,,,113.6541318
135.7541795,2399.5625,,,113.7541795
135.8542272,2388.25,,,113.8542272
135.9542748,2388.25,,,113.9542748
136.0543225,2446.5,,,114.0543225
136.1543701,2388.25,,,114.1543701
136.2544178,1747.0625,,,114.2544178
136.3544654,1453.3125,,,114.3544654
136.4545131,1903.8125,,,114.4545131
136.5545607,2683.4375,,,114.5545607
136.6546084,4386.6875,,,114.6546084
136.754656,2869.3125,,,114.754656
136.8547037,3039.3125,,,114.8547037
136.9547513,2482.875,,,114.9547513
137.054799,1820.5,,,115.054799
137.1548466,2315.1875,,,115.1548466
137.2548943,1865.75,,,115.2548943
137.3549419,2226.3125,,,115.3549419
137.4549896,1368.5625,,,115.4549896
137.5550372,1453.3125,,,115.5550372
137.6550849,1158.125,,,115.6550849
137.7551325,1453.3125,,,115.7551325
137.8551802,1631.25,,,115.8551802
137.9552278,2199,,,115.9552278
138.0552755,2376.9375,,,116.0552755
138.1553231,2032.375,,,116.1553231
138.2553708,2293.625,,,116.2553708
138.3554184,2199,,,116.3554184
138.4554661,2199,,,116.4554661
138.5555137,2388.25,,,116.5555137
138.6555614,1525.3125,,,116.6555614
138.755609,1934.375,,,116.755609
138.8556567,1903.8125,,,116.8556567
138.9557043,2388.25,,,116.9557043
139.055752,2115.6875,,,117.055752
139.1557996,3724.3125,,,117.1557996
139.2558473,2220.1875,,,117.2558473
139.3558949,1533.25,,,117.3558949
139.4559426,1074.8125,,,117.4559426
139.5559902,2282.3125,,,117.5559902
139.6560379,2399.5625,,,117.6560379
139.7560856,2293.625,,,117.7560856
139.8561332,2021.0625,,,117.8561332
139.9561809,2187.6875,,,117.9561809
140.0562285,2210.3125,,,118.0562285
140.1562762,2187.6875,,,118.1562762
140.2563238,2293.625,,,118.2563238
140.3563715,2199,,,118.3563715
140.4564191,2290.25,,,118.4564191
140.5564668,1937.75,,,118.5564668
140.6565144,2093.0625,,,118.6565144
140.7565621,3535.0625,,,118.7565621
140.8566097,2399.5625,,,118.8566097
140.9566574,1714.5625,,,118.9566574
141.056705,1379.875,,,119.056705
141.1567527,1525.3125,,,119.1567527
141.2568003,2210.3125,,,119.2568003
141.356848,2293.625,,,119.356848
141.4568956,2388.25,,,119.4568956
141.5569433,2293.625,,,119.5569433
141.6569909,2210.3125,,,119.6569909
141.7570386,1819.375,,,119.7570386
141.8570862,1526.1875,,,119.8570862
141.9571339,2223.9375,,,119.9571339
142.0571815,2335.5,,,120.0571815
142.1572292,2092.9375,,,120.1572292
142.2572768,2104.375,,,120.2572768
142.3573245,2388.25,,,120.3573245
142.4573721,2210.3125,,,120.4573721
142.5574198,2388.25,,,120.5574198
142.6574674,2778.0625,,,120.6574674
142.7575151,2282.3125,,,120.7575151
142.8575627,2104.375,,,120.8575627
142.9576104,2399.5625,,,120.9576104
143.057658,2293.625,,,121.057658
143.1577057,2494.1875,,,121.1577057
143.2577533,2293.625,,,121.2577533
143.357801,2388.25,,,121.357801
143.4578486,3345.8125,,,121.4578486
143.5578963,2293.625,,,121.5578963
143.657944,2293.625,,,121.657944
143.7579916,2693.3125,,,121.7579916
143.8580393,1725.875,,,121.8580393
143.9580869,2009.75,,,121.9580869
144.0581346,1937.75,,,122.0581346
144.1581822,2388.25,,,122.1581822
144.2582299,2199,,,122.2582299
144.3582775,2210.3125,,,122.3582775
144.4583252,1631.25,,,122.4583252
144.5583728,2009.75,,,122.5583728
144.6584205,2115.6875,,,122.6584205
144.7584681,1915.125,,,122.7584681
144.8585158,2577.5,,,122.8585158
144.9585634,2293.625,,,122.9585634
145.0586111,2494.1875,,,123.0586111
145.1586587,3429.125,,,123.1586587
145.2587064,2293.625,,,123.2587064
145.358754,1642.5625,,,123.358754
145.4588017,2195.625,,,123.4588017
145.5588493,2303.5,,,123.5588493
145.658897,1915.125,,,123.658897
145.7589446,2210.3125,,,123.7589446
145.8589923,2482.875,,,123.8589923
145.9590399,2104.375,,,123.9590399
146.0590876,2956,,,124.0590876
146.1591352,1725.875,,,124.1591352
146.2591829,2301.5625,,,124.2591829
146.3592305,1724.4375,,,124.3592305
146.4592782,1461.25,,,124.4592782
146.5593258,1336.0625,,,124.5593258
146.6593735,1733.8125,,,124.6593735
146.7594211,2187.6875,,,124.7594211
146.8594688,2482.875,,,124.8594688
146.9595164,2223.9375,,,124.9595164
147.0595641,2588.8125,,,125.0595641
147.1596117,2282.3125,,,125.1596117
147.2596594,2588.8125,,,125.2596594
147.359707,2009.75,,,125.359707
147.4597547,1915.125,,,125.4597547
147.5598024,1820.5,,,125.5598024
147.65985,2388.25,,,125.65985
147.7598977,2304.9375,,,125.7598977
147.8599453,3050.625,,,125.8599453
147.959993,2494.1875,,,125.959993
148.0600406,1641.125,,,126.0600406
148.1600883,1252.75,,,126.1600883
148.2601359,401.125,,,126.2601359
148.3601836,484.4375,,,126.3601836
148.4602312,1714.5625,,,126.4602312
148.5602789,2210.3125,,,126.5602789
148.6603265,2009.75,,,126.6603265
148.7603742,1926.4375,,,126.7603742
148.8604218,2093.0625,,,126.8604218
148.9604695,2125.5625,,,126.9604695
149.0605171,2199,,,127.0605171
149.1605648,1642.5625,,,127.1605648
149.2606124,1722.5,,,127.2606124
149.3606601,2293.625,,,127.3606601
149.4607077,2399.5625,,,127.4607077
149.5607554,2850.0625,,,127.5607554
149.660803,2502.0625,,,127.660803
149.7608507,2854.0625,,,127.7608507
149.8608983,1663.8125,,,127.8608983
149.960946,2660.8125,,,127.960946
150.0609936,1267.0625,,,128.0609936
150.1610413,1314.125,,,128.1610413
150.2610889,2187.6875,,,128.2610889
150.3611366,1549,,,128.3611366
150.4611842,2471.5625,,,128.4611842
150.5612319,2715.625,,,128.5612319
150.6612795,3713,,,128.6612795
150.7613272,2505.5,,,128.7613272
150.8613748,2803,,,128.8613748
150.9614225,3249.75,,,128.9614225
151.0614701,1657.625,,,129.0614701
151.1615178,1748.5,,,129.1615178
151.2615654,2514.4375,,,129.2615654
151.3616131,2160.9375,,,129.3616131
151.4616608,1442,,,129.4616608
151.5617084,980.1875,,,129.5617084
151.6617561,1533.25,,,129.6617561
151.7618037,1915.125,,,129.7618037
151.8618514,1820.5,,,129.8618514
151.961899,2017.6875,,,129.961899
152.0619467,2672.125,,,130.0619467
152.1619943,3283.625,,,130.1619943
152.262042,4564.5625,,,130.262042
152.3620896,4671.0625,,,130.3620896
152.4621373,4564.625,,,130.4621373
152.5621849,4576.375,,,130.5621849
152.6622326,4655.875,,,130.6622326
152.7622802,4576.375,,,130.7622802
152.8623279,4670.8125,,,130.8623279
152.9623755,4565,,,130.9623755
153.0624232,4670.5625,,,131.0624232
153.1624708,4565.125,,,131.1624708
153.2625185,4564.625,,,131.2625185
153.3625661,4576.375,,,131.3625661
153.4626138,4575.9375,,,131.4626138
153.5626614,4565.0625,,,131.5626614
153.6627091,4012.8125,,,131.6627091
153.7627567,4565.0625,,,131.7627567
153.8628044,4631.6875,,,131.8628044
153.962852,4572.4375,,,131.962852
154.0628997,4532,,,132.0628997
154.1629473,4588,,,132.1629473
154.262995,4576.1875,,,132.262995
154.3630426,4659.625,,,132.3630426
154.4630903,4303.625,,,132.4630903
154.5631379,4564.625,,,132.5631379
154.6631856,4292.5625,,,132.6631856
154.7632332,4659.25,,,132.7632332
154.8632809,4576.375,,,132.8632809
154.9633285,4564.625,,,132.9633285
155.0633762,4576.375,,,133.0633762
155.1634238,4576.1875,,,133.1634238
155.2634715,4565,,,133.2634715
155.3635192,4576.1875,,,133.3635192
155.4635668,4511.625,,,133.4635668
155.5636145,4659.25,,,133.5636145
155.6636621,4576.4375,,,133.6636621
155.7637098,4564.625,,,133.7637098
155.8637574,4671,,,133.8637574
155.9638051,4576.1875,,,133.9638051
156.0638527,4565,,,134.0638527
156.1639004,4670.8125,,,134.1639004
156.263948,4565,,,134.263948
156.3639957,4670.8125,,,134.3639957
156.4640433,3559.875,,,134.4640433
156.564091,4586.0625,,,134.564091
156.6641386,4662.1875,,,134.6641386
156.7641863,4578.6875,,,134.7641863
156.8642339,4575.9375,,,134.8642339
156.9642816,4659.75,,,134.9642816
157.0643292,3535.0625,,,135.0643292
157.1643769,2282.5,,,135.1643769
157.2644245,4659.5,,,135.2644245
157.3644722,4564.625,,,135.3644722
157.4645198,4671,,,135.4645198
157.5645675,4564.625,,,135.5645675
157.6646151,4576.625,,,135.6646151
157.7646628,4670.75,,,135.7646628
157.8647104,4470.4375,,,135.8647104
157.9647581,4564.625,,,135.9647581
158.0648057,4659.625,,,136.0648057
158.1648534,4575.9375,,,136.1648534
158.264901,4659.75,,,136.264901
158.3649487,3464.375,,,136.3649487
158.4649963,3.75,,,136.4649963
158.565044,0,,,136.565044
158.6650916,0,,,136.6650916
158.7651393,1240,,,136.7651393
158.8651869,974.5,,,136.8651869
158.9652346,4196.4375,,,136.9652346
159.0652822,484.4375,,,137.0652822
159.1653299,0,,,137.1653299
159.2653776,54.3125,,,137.2653776
159.3654252,0,,,137.3654252
159.4654729,0,,,137.4654729
159.5655205,0,,,137.5655205
159.6655682,0,,,137.6655682
159.7656158,0,,,137.7656158
159.8656635,0,,,137.8656635
159.9657111,0,,,137.9657111
160.0657588,0,,,138.0657588
160.1658064,0,,,138.1658064
160.2658541,0,,,138.2658541
160.3659017,0,,,138.3659017
160.4659494,3711.5625,,,138.4659494
160.565997,4564.8125,,,138.565997
160.6660447,4660.375,,,138.6660447
160.7660923,4373.9375,,,138.7660923
160.86614,4584.375,,,138.86614
160.9661876,4576.1875,,,138.9661876
161.0662353,4659.625,,,139.0662353
161.1662829,4576.1875,,,139.1662829
161.2663306,4648.125,,,139.2663306
161.3663782,4587.6875,,,139.3663782
161.4664259,4565,,,139.4664259
161.5664735,4670.5625,,,139.5664735
161.6665212,4576.6875,,,139.6665212
161.7665688,4564.625,,,139.7665688
161.8666165,4659.625,,,139.8666165
161.9666641,4576.1875,,,139.9666641
162.0667118,4671.1875,,,140.0667118
162.1667594,4564.625,,,140.1667594
162.2668071,4584.25,,,140.2668071
162.3668547,4659.5,,,140.3668547
162.4669024,3130.125,,,140.4669024
162.56695,4564.625,,,140.56695
162.6669977,2724.6875,,,140.6669977
162.7670453,0,,,140.7670453
162.867093,1332.625,,,140.867093
162.9671406,4472.8125,,,140.9671406
163.0671883,4620.8125,,,141.0671883
163.167236,4524.3125,,,141.167236
163.2672836,986.5625,,,141.2672836
163.3673313,0,,,141.3673313
163.4673789,0,,,141.4673789
163.5674266,0,,,141.5674266
163.6674742,0,,,141.6674742
163.7675219,2170.5625,,,141.7675219
