id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
65,1712850686000,right,11024914,7634,3877664,332,10790512,7481,3840752,329,0,147,9228,6,0,0,0,0,0,0,0,0,0,0
66,1712850687000,right,11529375,7971,4035688,337,11282585,7809,3936584,328,0,151,15464,11,0,0,0,0,0,0,0,0,0,0
67,1712850688000,right,12032253,8305,4023024,334,11779395,8140,3974480,331,0,157,12304,8,0,0,0,0,0,0,0,0,0,0
68,1712850689000,right,12591716,8674,4475704,369,12330803,8503,4411264,363,0,163,11131,8,0,0,0,0,0,0,0,0,0,0
69,1712850690000,right,13116641,9024,4199400,350,12845327,8847,4116192,344,0,168,13842,9,0,0,0,0,0,0,0,0,0,0
70,1712850691000,right,13698149,9403,4652064,379,13416069,9219,4565936,372,0,175,13842,9,0,0,0,0,0,0,0,0,0,0
71,1712850692000,right,14256135,9774,4463888,371,13964827,9584,4390064,365,0,182,12304,8,0,0,0,0,0,0,0,0,0,0
72,1712850693000,right,14819751,10152,4508928,378,14522291,9958,4459712,374,0,187,10766,7,0,0,0,0,0,0,0,0,0,0
73,1712850694000,right,15393599,10529,4590784,377,15099215,10337,4615392,379,0,192,0,0,0,0,0,0,0,0,0,0,0,0
74,1712850695000,right,15977958,10921,4674872,392,15665118,10717,4527224,380,0,197,10766,7,0,0,0,0,0,0,0,0,0,0
75,1712850696000,right,16598319,11327,4962888,406,16271637,11114,4852152,397,0,203,15380,10,0,0,0,0,0,0,0,0,0,0
76,1712850697000,right,17144643,11694,4370592,367,16824113,11485,4419808,371,0,209,0,0,0,0,0,0,0,0,0,0,0,0
77,1712850698000,right,17773219,12109,5028608,415,17430864,11885,4854008,400,0,214,14135,10,0,0,0,0,0,0,0,0,0,0
78,1712850699000,right,18080912,12320,2461544,211,17749616,12104,2550016,219,0,216,0,0,0,0,0,0,0,0,0,0,0,0
79,1712850700000,right,18081080,12322,1344,2,17749784,12106,1344,2,0,216,0,0,0,0,0,0,0,0,0,0,0,0
80,1712850701000,right,18633023,12690,4415544,368,18283271,12462,4267896,356,0,221,10766,7,0,0,0,0,0,0,0,0,0,0
81,1712850702000,right,18914513,12883,2251920,193,18560147,12652,2215008,190,0,223,12304,8,0,0,0,0,0,0,0,0,0,0
82,1712850703000,right,19147239,13038,1861808,155,18802101,12813,1935632,161,0,225,0,0,0,0,0,0,0,0,0,0,0,0
83,1712850704000,right,19200584,13080,426760,42,18844680,12848,340632,35,0,225,10766,7,0,0,0,0,0,0,0,0,0,0
84,1712850705000,right,19835267,13499,5077464,419,19468597,13260,4991336,412,0,231,12304,8,0,0,0,0,0,0,0,0,0,0
85,1712850706000,right,20412683,13884,4619328,385,20036701,13638,4544832,378,0,236,13926,10,0,0,0,0,0,0,0,0,0,0
86,1712850707000,right,20721637,14089,2471632,205,20356808,13851,2560856,213,0,238,0,0,0,0,0,0,0,0,0,0,0,0
87,1712850708000,right,20722410,14094,6184,5,20357581,13856,6184,5,0,238,0,0,0,0,0,0,0,0,0,0,0,0
88,1712850709000,right,21171249,14395,3590712,301,20791040,14147,3467672,291,0,241,10766,7,0,0,0,0,0,0,0,0,0,0
89,1712850710000,right,21789719,14799,4947760,404,21398744,14544,4861632,397,0,247,12304,8,0,0,0,0,0,0,0,0,0,0
90,1712850711000,right,22349222,15174,4476024,375,21949019,14913,4402200,369,0,252,13842,9,0,0,0,0,0,0,0,0,0,0
91,1712850712000,right,22431161,15231,655512,57,22043262,14978,753944,65,0,253,0,0,0,0,0,0,0,0,0,0,0,0
92,1712850713000,right,22913920,15555,3862072,324,22504489,15288,3689816,310,0,257,15380,10,0,0,0,0,0,0,0,0,0,0
93,1712850714000,right,23464387,15923,4403736,368,23048804,15652,4354520,364,0,262,13842,9,0,0,0,0,0,0,0,0,0,0
94,1712850715000,right,23979918,16261,4124248,338,23570487,15994,4173464,342,0,267,0,0,0,0,0,0,0,0,0,0,0,0
95,1712850716000,right,23980717,16265,6392,4,23571286,15998,6392,4,0,267,0,0,0,0,0,0,0,0,0,0,0,0
96,1712850717000,right,24518885,16623,4305344,358,24089460,16343,4145392,345,0,273,10766,7,0,0,0,0,0,0,0,0,0,0
97,1712850718000,right,25074187,16985,4442416,362,24630920,16696,4331680,353,0,280,13842,9,0,0,0,0,0,0,0,0,0,0
98,1712850719000,right,25558641,17310,3875632,325,25113836,17020,3863328,324,0,284,9228,6,0,0,0,0,0,0,0,0,0,0
99,1712850720000,right,25692686,17404,1072360,94,25254033,17118,1121576,98,0,286,0,0,0,0,0,0,0,0,0,0,0,0
100,1712850721000,right,26056257,17651,2908568,247,25599148,17353,2760920,235,0,289,13842,9,0,0,0,0,0,0,0,0,0,0
101,1712850722000,right,26555336,17981,3992632,330,26093613,17680,3955720,327,0,293,12304,8,0,0,0,0,0,0,0,0,0,0
102,1712850723000,right,27022127,18295,3734328,314,26551005,17987,3659136,307,0,297,15551,11,0,0,0,0,0,0,0,0,0,0
103,1712850724000,right,27499454,18608,3818616,313,27019275,18295,3746160,308,0,303,15380,10,0,0,0,0,0,0,0,0,0,0
104,1712850725000,right,27953476,18906,3632176,298,27474835,18594,3644480,299,0,306,9228,6,0,0,0,0,0,0,0,0,0,0
105,1712850726000,right,28404465,19202,3607912,296,27915058,18883,3521784,289,0,309,15380,10,0,0,0,0,0,0,0,0,0,0
106,1712850727000,right,28832946,19486,3427848,284,28342001,19166,3415544,283,0,313,10766,7,0,0,0,0,0,0,0,0,0,0
107,1712850728000,right,29251366,19759,3347360,273,28754269,19435,3298144,269,0,317,10766,7,0,0,0,0,0,0,0,0,0,0
108,1712850729000,right,29654718,20025,3226816,266,29151469,19697,3177600,262,0,321,10766,7,0,0,0,0,0,0,0,0,0,0
