Time,Buffer_Length,Bitrate_Downloading,Index_Downloading,Index_playing,Dropped_Frame,Latency,Download,Ratio
2024-04-10 23:14:04,29.832,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.66 | 0.88,2.27 | 3.05 | 4.23
2024-04-10 23:14:05,29.832,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.66 | 0.88,2.27 | 3.05 | 4.23
2024-04-10 23:14:05,30.653,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.64 | 0.80,2.50 | 3.15 | 4.23
2024-04-10 23:14:06,30.653,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.64 | 0.80,2.50 | 3.15 | 4.23
2024-04-10 23:14:06,29.701,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.64 | 0.80,2.50 | 3.15 | 4.23
2024-04-10 23:14:07,29.701,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.64 | 0.80,2.50 | 3.15 | 4.23
2024-04-10 23:14:07,30.586,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.60 | 0.80,2.50 | 3.35 | 4.23
2024-04-10 23:14:08,30.586,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.60 | 0.80,2.50 | 3.35 | 4.23
2024-04-10 23:14:08,29.844,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.60 | 0.80,2.50 | 3.35 | 4.23
2024-04-10 23:14:09,29.844,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.60 | 0.80,2.50 | 3.35 | 4.23
2024-04-10 23:14:09,28.786,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.60 | 0.80,2.50 | 3.35 | 4.23
2024-04-10 23:14:10,28.786,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.60 | 0.80,2.50 | 3.35 | 4.23
2024-04-10 23:14:10,29.722,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.74 | 1.09,1.84 | 2.71 | 4.23
2024-04-10 23:14:11,29.722,3886,1,1,0,0.03 | 0.03 | 0.04,0.47 | 0.74 | 1.09,1.84 | 2.71 | 4.23
2024-04-10 23:14:11,30.641,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.82 | 1.09,1.84 | 2.44 | 3.40
2024-04-10 23:14:12,30.641,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.82 | 1.09,1.84 | 2.44 | 3.40
2024-04-10 23:14:12,29.587,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.82 | 1.09,1.84 | 2.44 | 3.40
2024-04-10 23:14:13,29.587,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.82 | 1.09,1.84 | 2.44 | 3.40
2024-04-10 23:14:13,28.803,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.82 | 1.09,1.84 | 2.44 | 3.40
2024-04-10 23:14:14,28.803,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.82 | 1.09,1.84 | 2.44 | 3.40
2024-04-10 23:14:14,29.738,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.91 | 1.17,1.71 | 2.19 | 3.40
2024-04-10 23:14:15,29.738,3886,1,1,0,0.03 | 0.03 | 0.03,0.59 | 0.91 | 1.17,1.71 | 2.19 | 3.40
2024-04-10 23:14:15,30.603,3886,1,1,0,0.03 | 0.05 | 0.11,0.81 | 1.03 | 1.17,1.71 | 1.94 | 2.47
2024-04-10 23:14:16,30.603,3886,1,1,0,0.03 | 0.05 | 0.11,0.81 | 1.03 | 1.17,1.71 | 1.94 | 2.47
