id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
127,1712648547500,left,82966048,58323,3760,5,82965946,58322,2944,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1712648548500,left,82966606,58328,4464,5,82966522,58327,4608,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1712648549500,left,82967937,58339,10648,11,82967937,58339,11320,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1712648550500,left,82969095,58350,9264,11,82969095,58350,9264,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1712648551500,left,82969489,58354,3152,4,82969405,58353,2480,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1712648552500,left,82969917,58358,3424,4,82969917,58358,4096,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1712648553500,left,82970965,58364,8384,6,82970965,58364,8384,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1712648554500,left,82971742,58371,6216,7,82971658,58370,5544,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1712648555500,left,82972008,58374,2128,3,82972008,58374,2800,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1712648556500,left,82972682,58379,5392,5,82972404,58378,3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1712648557500,left,82972934,58382,2016,3,82972850,58381,3568,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1712648558500,left,82973550,58387,4928,5,82973550,58387,5600,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1712648559500,left,82974157,58393,4856,6,82974073,58392,4184,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1712648560500,left,82975245,58404,8704,11,82975245,58404,9376,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1712648561500,left,82976175,58414,7440,10,82976091,58413,6768,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1712648562500,left,82976867,58419,5536,5,82976573,58418,3856,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1712648563500,left,82977742,58424,7000,5,82977742,58424,9352,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,1712648564500,left,82978300,58429,4464,5,82978216,58428,3792,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1712648565500,left,82981309,58452,24072,23,82981309,58452,24744,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1712648566500,left,82982090,58459,6248,7,82982090,58459,6248,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,1712648567500,left,82982750,58465,5280,6,82982750,58465,5280,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1712648568500,left,82983308,58470,4464,5,82983308,58470,4464,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,1712648569500,left,82983890,58476,4656,6,82983806,58475,3984,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1712648570500,left,82984512,58482,4976,6,82984428,58481,4976,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,1712648571500,left,82984680,58484,1344,2,82984680,58484,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1712648572500,left,82985076,58488,3168,4,82985076,58488,3168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1712648573500,left,83002491,58523,139320,35,82989117,58513,32328,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,1712648574500,left,83222260,58725,1758152,202,83174418,58689,1482408,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,1712648575500,left,83848552,59147,5010336,422,83848442,59146,5392192,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,1712648576500,left,84182649,59435,2672776,288,84100280,59377,2014704,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,1712648577500,left,84628534,59826,3567080,391,84628078,59822,4222384,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1712648578500,left,84652451,59878,191336,52,84652259,59877,193448,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1712648579500,left,84662682,59905,81848,27,84662406,59903,81176,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1712648580500,left,84673216,59940,84272,35,84673024,59939,84944,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1712648581500,left,84677978,59972,38096,32,84677043,59966,32152,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1712648582500,left,84681551,59994,28584,22,84681359,59993,34528,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1712648583500,left,84684155,60010,20832,16,84683963,60009,20832,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1712648584500,left,84688538,60038,35064,28,84688346,60037,35064,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1712648585500,left,84691310,60057,22176,19,84691118,60056,22176,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1712648586500,left,84694730,60080,27360,23,84694454,60078,26688,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1712648587500,left,84696968,60093,17904,13,84696968,60093,20112,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1712648588500,left,84698105,60102,9096,9,84698105,60102,9096,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1712648589500,left,84699142,60111,8296,9,84698864,60108,6072,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1712648590500,left,84699979,60119,6696,8,84699889,60118,8200,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1712648591500,left,84700842,60127,6904,8,84700842,60127,7624,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1712648592500,left,84701238,60131,3168,4,84701154,60130,2496,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1712648593500,left,84702302,60138,8512,7,84702302,60138,9184,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1712648594500,left,84703409,60147,8856,9,84703409,60147,8856,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1712648595500,left,84707958,60170,36392,23,84707874,60169,35720,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1712648596500,left,84712642,60186,37472,16,84709100,60182,9808,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1712648597500,left,84775324,60248,501456,62,84775182,60247,528656,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1712648598500,left,85264178,60623,3910832,375,85264094,60622,3911296,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1712648599500,left,86086378,61191,6577600,568,85918173,61078,5232632,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1712648600500,left,87982579,62514,15169608,1323,87470257,62179,12416672,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1712648601500,left,88896737,63142,7313264,628,88894730,63135,11395784,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1712648602500,left,90300982,64109,11233960,967,90300982,64109,11250016,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1712648603500,left,90949339,64567,5186856,458,90678438,64390,3019648,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1712648604500,left,91833358,65224,7072152,657,91618008,65077,7516560,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1712648605500,left,92855103,65934,8173960,710,92739401,65856,8971144,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1712648606500,left,96798379,68868,31546208,2934,96798162,68867,32470088,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1712648607500,left,97922317,69632,8991504,764,97368531,69271,4562952,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1712648608500,left,97992889,69687,564576,55,97992805,69686,4994192,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1712648609500,left,98573838,70078,4647592,391,98573838,70078,4648264,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1712648610500,left,98575268,70092,11440,14,98575268,70092,11440,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1712648611500,left,98681503,70181,849880,89,98681503,70181,849880,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1712648612500,left,99220751,70567,4313984,386,99220751,70567,4313984,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1712648613500,left,100654356,71604,11468840,1037,100107696,71204,7095560,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
