id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
158,1712876684000,right,32397869,21357,14369528,1180,32397429,21354,14366008,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,1712876685000,right,34399139,22670,16010160,1313,34398871,22668,16011536,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1712876686000,right,36247482,23888,14786744,1218,36247482,23888,14788888,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1712876687000,right,37571567,24764,10592680,876,37072962,24439,6603840,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1712876688000,right,38207131,25189,5084512,425,38207131,25189,9073352,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1712876689000,right,39619493,26119,11298896,930,39619225,26117,11296752,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,1712876690000,right,41362145,27266,13941216,1147,40751559,26869,9058672,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1712876691000,right,42750550,28178,11107240,912,42750550,28178,15991928,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1712876692000,right,42750818,28180,2144,2,42750818,28180,2144,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1712876693000,right,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1712876694000,right,383,2,3064,2,383,2,3064,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,1712876695000,right,922800,610,7379336,608,850713,563,6802640,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,1712876696000,right,923504,613,5632,3,923504,613,582328,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1712876697000,right,923790,615,2288,2,923790,615,2288,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1712876698000,right,923790,615,0,0,923790,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1712876699000,right,924412,618,4976,3,924412,618,4976,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1712876700000,right,925281,624,6952,6,925281,624,6952,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1712876701000,right,925425,625,1152,1,925425,625,1152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1712876702000,right,925425,625,0,0,925425,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1712876703000,right,926032,628,4856,3,926032,628,4856,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1712876704000,right,926398,629,2928,1,926398,629,2928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1712876705000,right,926626,631,1824,2,926626,631,1824,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
