id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
171,1712691757000,right,109958972,79558,6563032,605,109958972,79558,6563032,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1712691758000,right,110062346,79638,826992,80,109960572,79570,12800,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,1712691759000,right,110720616,80144,5266160,506,110720616,80144,6080352,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,1712691760000,right,110722142,80154,12208,10,110722142,80154,12208,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1712691761000,right,111366686,80681,5156352,527,111356842,80635,5077600,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1712691762000,right,111405055,80719,306952,38,111402507,80711,365320,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1712691763000,right,112090182,81255,5481016,536,112059792,81228,5258280,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,1712691764000,right,112102371,81278,97512,23,112101219,81270,331416,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,1712691765000,right,112840802,81825,5907448,547,112837110,81815,5887128,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,1712691766000,right,112909598,81880,550368,55,112876148,81851,312304,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1712691767000,right,113580252,82372,5365232,492,113579084,82364,5623488,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1712691768000,right,113616684,82409,291456,37,113615532,82401,291584,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1712691769000,right,114700390,83204,8669648,795,114688175,83152,8581144,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,1712691770000,right,114743152,83260,342096,56,114741968,83252,430344,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,1712691771000,right,115796725,84024,8428584,764,115795557,84016,8428712,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,1712691772000,right,115798037,84033,10496,9,115796869,84025,10496,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,1712691773000,right,116888370,84813,8722664,780,116888212,84812,8730744,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1712691774000,right,116936338,84867,383744,54,116936338,84867,385008,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1712691775000,right,118194622,85762,10066272,895,118193871,85756,10060264,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,1712691776000,right,118206743,85796,96968,34,118206659,85795,102304,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,1712691777000,right,119131872,86426,7401032,630,119131872,86426,7401704,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,1712691778000,right,120285839,87191,9231736,765,120284543,87185,9221368,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,1712691779000,right,120324268,87233,307432,42,120324268,87233,317800,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,1712691780000,right,120328903,87249,37080,16,120328903,87249,37080,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,1712691781000,right,121499020,88078,9360936,829,121499020,88078,9360936,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,1712691782000,right,121769516,88265,2163968,187,121535558,88112,292304,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1712691783000,right,122612604,88879,6744704,614,122612604,88879,8616368,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1712691784000,right,122614021,88889,11336,10,122613916,88888,10496,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,1712691785000,right,123953940,89838,10719352,949,123917625,89813,10429672,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1712691786000,right,124216679,90030,2101912,192,123964167,89864,372336,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,1712691787000,right,127339452,92235,24982184,2205,127339452,92235,27002280,2371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,1712691788000,right,128131838,92761,6339088,526,127376498,92269,296368,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1712691789000,right,129788138,93958,13250400,1197,129788138,93958,19293120,1689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,1712691790000,right,129789466,93967,10624,9,129789466,93967,10624,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,1712691791000,right,131274733,94953,11882136,986,131239653,94930,11601496,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1712691792000,right,132299123,95629,8195120,676,131630093,95194,3123520,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,1712691793000,right,132768893,95946,3758160,317,132768783,95945,9109520,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1712691794000,right,132967230,96090,1586696,144,132774798,95964,48120,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,1712691795000,right,133953393,96744,7889304,654,133953393,96744,9428760,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,1712691796000,right,133995573,96789,337440,45,133991788,96785,307160,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,1712691797000,right,135788210,97970,14341096,1181,135788120,97969,14370656,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,1712691798000,right,135829467,98008,330056,38,135829383,98007,330104,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,1712691799000,right,138460698,99739,21049848,1731,138460698,99739,21050520,1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,1712691800000,right,138614379,99881,1229448,142,138588414,99859,1021728,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1712691801000,right,138937309,100114,2583440,233,138914328,100096,2607312,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
